Country ID,Year,ln(GDP per capita),ln(Exportations),Political Stability,Regulation Quality
7,2015,10.696385439035998,26.03541162048743,1.14307928085327,1.39864838123322
7,2016,10.721229799917506,26.058127653275676,0.90963876247406,1.43717646598816
7,2017,10.766992475860304,26.141738818728683,1.04683256149292,1.4354202747345
7,2018,10.848687488589528,26.254075724460368,0.902334034442902,1.53013467788696
7,2019,10.821185360979383,26.236324944883293,0.91674792766571,1.45756649971008
7,2020,10.795674649301215,26.137729329521544,0.912809431552887,1.40520918369293
7,2021,10.89000756450081,26.316218869725297,0.914891123771667,1.34870600700378
8,2012,8.922164130467335,24.331879533648845,-0.715751826763153,-0.488716810941696
8,2013,8.971544580032337,24.304207276204718,-0.412859916687012,-0.425340503454208
8,2014,8.973517831867445,24.206377475853667,-0.559909522533417,-0.26849365234375
8,2015,8.612559802799922,23.72196072912545,-0.729565560817719,-0.3532475233078
8,2016,8.263780809055286,23.590084549809646,-0.803879082202911,-0.386264741420746
8,2017,8.330162093890287,23.710933491859016,-0.747919917106628,-0.357856959104538
8,2018,8.463759019676647,23.961335107057284,-0.706759810447693,-0.302665323019028
8,2019,8.477569170218306,23.885772970663677,-0.685912430286407,-0.214039906859398
8,2020,8.349936148660023,23.445137724001103,-0.839061498641968,-0.323556035757065
8,2021,8.591929161686426,23.96145974267138,-0.853478372097015,-0.0596054568886757
9,2012,5.473135633045553,19.237120217812,-1.7047381401062,-0.952941536903381
9,2013,5.487066848377441,19.222592216571822,-1.35027754306793,-0.900794625282288
9,2014,5.552256050326049,19.276352672883306,-0.784407138824463,-0.733122706413269
9,2015,5.667670320297398,19.109781765959557,-1.93951082229614,-0.735208213329315
9,2016,5.489209055226224,18.94249405266638,-1.97072076797485,-0.844684064388275
9,2017,5.49362017379106,18.912080276870796,-2.00786924362183,-0.854293644428253
9,2018,5.444348643980085,18.834414453420553,-1.57177233695984,-0.990732431411743
9,2019,5.379772774744544,18.707802049274886,-1.61515891551971,-0.972790122032166
9,2020,5.379098607629597,18.607509280525992,-1.53703701496124,-1.0433189868927
9,2021,5.40032179986145,18.749975396883418,-1.36397981643677,-0.984301567077637
10,2012,10.707069965968984,26.7120497825423,0.923599720001221,1.22217035293579
10,2013,10.75273961342824,26.748907927891896,0.940082728862762,1.28374707698822
10,2014,10.774028993848438,26.780627627458728,0.701269447803497,1.15288519859314
10,2015,10.621529684226134,26.608595953704633,0.587094604969025,1.28321957588196
10,2016,10.645725393043117,26.658516629251146,0.441367298364639,1.33736717700958
10,2017,10.696445732428117,26.759253869466026,0.428185820579529,1.24228143692017
10,2018,10.76943151344966,26.83555512627282,0.402350127696991,1.26682615280151
10,2019,10.75018554672855,26.813530653713787,0.473777532577515,1.289381980896
10,2020,10.725858625847097,26.756984127372384,0.543469667434692,1.35435712337494
10,2021,10.844412638780021,26.969481986933356,0.612554728984833,1.34247267246246
11,2012,7.014427515643867,21.7025017074478,0.364367604255676,-0.40126171708107
11,2013,7.101919406373834,21.961999617111285,0.301189363002777,-0.415549963712692
11,2014,7.1321019186367725,22.152485301735155,0.027139762416482,-0.620842099189758
11,2015,6.94856369564365,21.758300843005756,-0.0135139580816031,-0.601894319057465
11,2016,6.956374288980987,21.906040519578006,-0.002027170965448,-0.573481380939484
11,2017,6.998760258379089,21.963250660156646,0.0308955386281013,-0.507834851741791
11,2018,7.085431240247192,22.08166524426383,-0.141175642609596,-0.38123407959938
11,2019,7.06558392933105,22.173551505152094,-0.412667959928513,-0.432607293128967
11,2020,7.121211495499799,21.85800067682203,-0.425504684448242,-0.468183726072311
11,2021,7.184746654924653,22.308029283837804,-0.301340490579605,-0.431484639644623
12,2012,6.776298926324443,24.014895269156696,-1.37908899784088,-0.95947253704071
12,2013,6.881178620143052,24.101022127064482,-1.62785887718201,-0.923936903476715
12,2014,7.010776650826882,24.2146195361826,-0.895563185214996,-0.95516049861908
12,2015,7.119639732257305,24.244322738444538,-1.2120178937912,-0.908241212368011
12,2016,7.41454975170695,24.332129761641035,-1.26193678379059,-0.804246246814728
12,2017,7.50417646249321,24.351827241057432,-1.2560807466507,-0.813100755214691
12,2018,7.582438981070406,24.430331655394603,-0.99567836523056,-0.842074036598206
12,2019,7.660151477412859,24.551772902576328,-0.932975292205811,-0.931169450283051
12,2020,7.71123806468985,24.388001313176307,-0.922474503517151,-0.90426778793335
12,2021,7.807072728171422,24.51617666005854,-0.970162391662598,-0.845715045928955
13,2012,8.913614697913003,24.212858573216256,0.379833996295929,0.574710845947266
13,2013,8.946626698059795,24.307982219899962,0.170710384845734,0.549109816551209
13,2014,8.974844073210347,24.33081282269667,0.0785408988595009,0.585273623466492
13,2015,8.864277636442157,24.201392107564327,0.0173221882432699,0.591456353664398
13,2016,8.93187949528556,24.263082876587063,0.0773332640528679,0.710182666778564
13,2017,9.03196620057004,24.40361981281601,0.332049906253815,0.66862416267395
13,2018,9.153422562691881,24.498279218729945,0.456277936697006,0.615697503089905
13,2019,9.198200414264383,24.508832222140352,0.578860998153687,0.543415307998657
13,2020,9.22323813308054,24.397525821319558,0.418060213327408,0.474105209112167
13,2021,9.410951697110077,24.665789496817478,0.458269119262695,0.448316186666489
14,2012,10.24208807258826,22.13117490803871,1.18402600288391,0.390349686145782
14,2013,10.217918730231082,22.159016806778894,1.13482463359833,0.186553150415421
14,2014,10.26537207977141,22.16179679740181,0.956470131874084,0.169124856591225
14,2015,10.315803818928323,22.202458380433033,0.907476484775543,0.162390649318695
14,2016,10.305184398945189,22.093557840588797,0.975418746471405,0.253657579421997
14,2017,10.340770275435265,22.10026715115471,0.98958545923233,0.119374871253967
14,2018,10.36527839766241,22.243588342289318,0.862895131111145,0.178465887904167
14,2019,10.392389142916178,22.272592745639727,0.816237688064575,-0.0504641570150852
14,2020,10.080072310023711,21.620496066081824,0.84550529718399,0.0118174534291029
14,2021,10.221155143053757,21.848779678812026,0.87671947479248,0.0641418769955635
15,2012,8.452841665696086,22.441195573374408,-0.538148701190948,-0.0617377646267414
15,2013,8.52219557806825,22.537109814982728,-0.404944121837616,-0.0748986825346947
15,2014,8.555810030047562,22.56505558932986,-0.0191790424287319,-0.0416726805269718
15,2015,8.433790066767319,22.474262437115417,-0.402437001466751,-0.167333737015724
15,2016,8.48854181816415,22.539165393317493,-0.397838830947876,-0.128769919276237
15,2017,8.567088850569867,22.72336677930151,-0.348237305879593,-0.043219082057476
15,2018,8.688807884050542,22.875035338322427,-0.395599693059921,-0.128680288791656
15,2019,8.701408066506016,22.827544540883064,-0.418754309415817,-0.112791009247303
15,2020,8.701523191114198,22.656733223889653,-0.443297356367111,-0.166626408696175
15,2021,8.873931610120898,23.022741237736632,-0.380582392215729,-0.178626731038094
16,2012,8.846947558588026,24.669587700264206,0.0686152204871178,-1.17406153678894
16,2013,8.98696244804648,24.5087767720089,0.00595916621387,-1.15944516658783
16,2014,9.028986308442962,24.491444222742796,0.179782152175903,-1.09945023059845
16,2015,8.694008316243513,24.21216343067324,0.110016517341137,-1.14344775676727
16,2016,8.525098241272804,24.11881804232658,0.142281472682953,-1.07978904247284
16,2017,8.663139565931518,24.32199282703648,-0.0534833818674088,-0.841620028018951
16,2018,8.757793479086686,24.467935965888355,0.348057150840759,-0.801075875759125
16,2019,8.830209303782357,24.459200424556812,0.332389116287231,-0.663383305072784
16,2020,8.78612010395603,24.346108134275593,-0.895924508571625,-0.784566402435303
16,2021,8.89593886619219,24.618822825404962,-0.736605405807495,-0.919227361679077
17,2012,8.638684157065645,20.85209870878938,0.180257618427277,-0.436850935220718
17,2013,8.680660355225017,20.854294099352817,0.176189258694649,-0.447350561618805
17,2014,8.71079894300722,20.894273633840093,0.0485830754041672,-0.461533755064011
17,2015,8.722983658348344,20.846368034080395,0.0430975817143917,-0.421569585800171
17,2016,8.723997088466126,20.78106293567263,0.0606221370398998,-0.483711928129196
17,2017,8.71620709932371,20.844155154221866,0.0357257314026356,-0.539396584033966
17,2018,8.709326876950646,20.89089667833036,0.0031797082629054,-0.652213215827942
17,2019,8.734007240526385,20.93716680689369,0.0630388632416725,-0.548786401748657
17,2020,8.569192706779045,20.462550212724445,0.517693102359772,-0.536648392677307
17,2021,8.736853452598584,20.869960216097216,0.460716962814331,-0.41518360376358
18,2012,11.497119863758199,21.89320139073482,0.98025369644165,1.32121312618256
18,2013,11.507627846313763,21.928392874888363,0.970303058624268,1.3194192647934
18,2014,11.497483692050373,21.911559158122827,0.913897812366486,0.880748271942139
18,2015,11.53278324409738,21.924834754249762,0.983049035072327,0.908654093742371
18,2016,11.57951698809375,21.948137726062782,0.999670088291168,0.867859840393066
18,2017,11.624650914588106,21.966482815688874,1.00191104412079,0.839894115924835
18,2018,11.635591995877089,22.036955096037325,1.15247452259064,0.821928322315216
18,2019,11.662664996730507,22.069038939570436,1.06507384777069,0.844433665275574
18,2020,11.587957669644279,21.900792504656966,1.00745189189911,0.942806780338287
18,2021,11.644745767477229,21.99013287380805,1.0061514377594,0.955576837062836
19,2012,7.84872566111223,23.270734629340108,-0.45806810259819,-0.832377791404724
19,2013,7.956405724003017,23.327322197005792,-0.32859343290329,-0.786389470100403
19,2014,8.013827302656932,23.382480682698894,-0.333112090826035,-0.886673927307129
19,2015,7.998217382060339,23.044338858804707,-0.268487215042114,-0.898342430591583
19,2016,8.010858371466481,22.84090651971876,-0.248866364359856,-1.00827693939209
19,2017,8.095601205479877,22.95770124473253,-0.278028756380081,-0.976599276065826
19,2018,8.152200018350415,23.07180605608585,-0.287118524312973,-0.990943968296051
19,2019,8.152595756043036,23.046676809720672,-0.730085670948029,-0.986101508140564
19,2020,8.029045975881232,22.728228679798413,-0.459805071353912,-1.01854825019836
19,2021,8.115280741758648,23.143024032762217,-0.318567305803299,-1.15390908718109
20,2012,9.419573008539276,26.40276841911549,0.0459616407752037,0.173244088888168
20,2013,9.413975111366447,26.39439664021623,-0.258553296327591,0.146290123462677
20,2014,9.398574267502383,26.323362739580826,-0.070290133357048,-0.0282199531793594
20,2015,9.080599043277356,26.172109196233333,-0.33145809173584,-0.164282530546188
20,2016,9.068865374218458,26.134305350732443,-0.377205431461334,-0.179583877325058
20,2017,9.199955109673304,26.277503235354867,-0.473864614963531,-0.116344913840294
20,2018,9.118343870155218,26.360000639252537,-0.440423458814621,-0.280460000038147
20,2019,9.087636901633267,26.301337815317588,-0.713788211345673,-0.109311006963253
20,2020,8.823867144770444,26.21750617070376,-0.431489855051041,-0.0972420945763588
20,2021,8.923612640103512,26.50203651692519,-0.485006988048553,-0.110795244574547
21,2012,9.72264485982924,21.31725544597314,1.18596565723419,0.448699444532394
21,2013,9.734690502120502,21.37256561772608,1.26692914962769,0.452514410018921
21,2014,9.73649925852314,21.35413859802185,1.2779198884964,0.335401326417923
21,2015,9.740393131995722,21.361056241506564,1.13536131381989,0.561835467815399
21,2016,9.760986073828757,21.291808660069307,0.976609885692596,0.477260142564774
21,2017,9.789377646138513,21.300481351382295,0.966827690601349,0.490751981735229
21,2018,9.810543553696942,21.317034573526076,0.913432478904724,0.541954517364502
21,2019,9.852350160801775,21.387190158829455,1.04922747612,0.410327404737473
21,2020,9.719793448953698,21.05217382233242,1.12841629981995,0.480148494243622
21,2021,9.754143934674653,21.109412200668174,1.12222194671631,0.560486197471619
22,2012,10.754556015039778,23.315851056265835,0.909327208995819,1.14550006389618
22,2013,10.69078176323323,23.233789962090164,1.07402229309082,1.09857821464539
22,2014,10.622231148073196,23.17918562692734,1.26150703430176,0.980604350566864
22,2015,10.331420994504152,22.632961876564345,1.24266231060028,0.848141491413116
22,2016,10.194773584658847,22.4553090653036,1.15417206287384,0.589656472206116
22,2017,10.246609169616594,22.517072332139396,1.16030538082123,0.713511765003204
22,2018,10.349501144336974,22.675702401039334,1.24135971069336,0.684856712818146
22,2019,10.333604215043986,22.778030043416976,1.10879898071289,0.632571876049042
22,2020,10.210215053377556,22.652767064259354,1.18235063552856,0.915989935398102
22,2021,10.356124899601253,23.14175792047278,1.16864395141602,0.993437647819519
23,2012,7.812003257798005,20.37545274680431,0.776309490203857,-1.09300851821899
23,2013,7.787150404707306,20.405267650557196,0.784624874591827,-1.08675539493561
23,2014,7.859374449084041,20.38673339320224,1.06803858280182,-1.01474559307098
23,2015,7.8993904765938785,20.352132669053965,0.974714994430542,-0.718258857727051
23,2016,7.965388311119133,20.276075552307912,1.1232967376709,-0.674993693828583
23,2017,8.083546105380325,20.418299137930497,1.11712992191315,-0.326052337884903
23,2018,8.074246213479821,20.440993233895064,1.09390616416931,-0.331837832927704
23,2019,8.102878302420615,20.57311512910081,1.08209586143494,-0.311885327100754
23,2020,8.009670164974393,20.35182804926207,1.02367961406708,-0.285183250904083
23,2021,8.091432995761947,20.51034835324472,0.973133087158203,-0.368813067674637
24,2012,8.762960213658214,22.624119107512932,1.10404145717621,0.692556440830231
24,2013,8.769757197471051,22.893458054462222,1.10234701633453,0.635518550872803
24,2014,8.831130599301044,22.97250409834508,1.01184713840485,0.764807999134064
24,2015,8.677564416543664,22.695065137515076,1.04209184646606,0.56475830078125
24,2016,8.765852767912019,22.83187784880838,0.99456000328064,0.736300766468048
24,2017,8.81066127189944,22.656575661867098,1.02250838279724,0.60569304227829
24,2018,8.846180458581651,22.7425451186541,0.970987856388092,0.632988631725311
24,2019,8.806748659039144,22.548340036878066,1.11105513572693,0.509274005889893
24,2020,8.67645136133392,22.266806371953255,1.02614223957062,0.53995269536972
24,2021,8.825445430940311,22.78488069075728,0.978377819061279,0.614231944084167
25,2012,6.265049361971443,19.485125832752917,-1.85292291641235,-1.07314610481262
25,2013,5.864275490672677,19.349983045867827,-2.15489673614502,-1.16939079761505
25,2014,5.978523565051475,19.571173892503452,-2.69919323921204,-1.38923585414886
25,2015,5.86328950808636,19.483450898155947,-1.9047646522522,-1.42039334774017
25,2016,5.9192579425884535,19.41579004986895,-1.78926682472229,-1.40737843513489
25,2017,6.027652508821344,19.69515735852446,-2.00654268264771,-1.48151695728302
25,2018,6.077486872667314,19.684877286264413,-2.18338584899902,-1.37937843799591
25,2019,6.055398422784072,19.673370785987707,-2.13827180862427,-1.3639075756073
25,2020,6.076424188938507,19.682038857634893,-2.23451399803162,-1.48323702812195
25,2021,6.13369624184225,19.693253420680534,-2.10453534126282,-1.49033451080322
26,2012,10.87178403424257,27.04217006537779,1.11301624774933,1.70719468593597
26,2013,10.871139900666664,27.05139688295368,1.06142175197601,1.72989094257355
26,2014,10.838717761323649,27.074296709362642,1.17550384998322,1.83872532844543
26,2015,10.682723790926165,26.929332461333047,1.27469778060913,1.71283161640167
26,2016,10.652911178945141,26.899876385804536,1.25605857372284,1.73572981357574
26,2017,10.717289847008587,26.97472025537964,1.10206270217896,1.88453769683838
26,2018,10.74825303224154,27.04572229329651,0.979125916957855,1.70493006706238
26,2019,10.743516310631975,27.043766899599383,1.01676774024963,1.71465253829956
26,2020,10.674943566282863,26.903599307782844,1.02984178066254,1.60048234462738
26,2021,10.85876702937204,27.138561456801206,0.936902642250061,1.61724555492401
27,2012,11.360196197353076,26.865814067483846,1.41833603382111,1.65106618404388
27,2013,11.377155346340276,26.95565668747694,1.4011402130127,1.61979234218597
27,2014,11.393296875404394,26.88594880008537,1.40265262126923,1.80034029483795
27,2015,11.336265223849127,26.816944833676246,1.33935904502869,1.73624169826508
27,2016,11.316339548751554,26.853700934495897,1.3062903881073,1.90890896320343
27,2017,11.317571882129405,26.857217430023553,1.25680530071259,1.88180434703827
27,2018,11.35296055531743,26.916855812995998,1.33355343341827,1.79746150970459
27,2019,11.340022585216989,26.903422576484704,1.32495296001434,1.66301369667053
27,2020,11.35809832083282,26.888298086039455,1.19166111946106,1.59497022628784
27,2021,11.429452552497445,27.071403003108856,1.13144516944885,1.73292970657349
28,2012,9.642544319255794,25.227811516287698,0.331102102994919,1.53619813919067
28,2013,9.669869030072082,25.211442676531878,0.363742530345917,1.48287189006805
28,2014,9.593310592051255,25.173112802824846,0.447516918182373,1.48458957672119
28,2015,9.515612906161465,24.98294671198507,0.43343922495842,1.32829594612122
28,2016,9.531386255599124,24.966203890301262,0.41311052441597,1.37199866771698
28,2017,9.61883606183721,25.083787779311056,0.417135536670685,1.33315336704254
28,2018,9.667493565860896,25.157357680805134,0.4273601770401,1.30716419219971
28,2019,9.59096255952303,25.074080934844808,0.0079297069460153,1.17115616798401
28,2020,9.479944483189024,25.101457837518172,0.0691350102424622,0.962318956851959
28,2021,9.696776739702505,25.339499640239364,0.0626366063952446,0.953365683555603
29,2012,8.748402545432075,28.408086849060076,-0.538782060146332,-0.28433284163475
29,2013,8.856566713027899,28.48724271840655,-0.543789923191071,-0.331608176231384
29,2014,8.94064445466785,28.532336042157176,-0.522584021091461,-0.331334412097931
29,2015,8.989248643605789,28.490569155943984,-0.550294637680054,-0.335226595401764
29,2016,8.998923217774628,28.419463735015167,-0.499395042657852,-0.303584039211273
29,2017,9.084435469832304,28.516522652560532,-0.231018081307411,-0.164307102560997
29,2018,9.200829486945263,28.60768868973966,-0.300023287534714,-0.215496301651001
29,2019,9.22462172579649,28.59760008797156,-0.256689161062241,-0.288801491260529
29,2020,9.250394368250218,28.63527566200534,-0.329402893781662,-0.185245841741562
29,2021,9.437980448352647,28.898956749874117,-0.481860131025314,-0.313303291797638
30,2012,7.408107288840824,23.264824566768823,-1.26346111297607,-0.776178419589996
30,2013,7.551215411919132,23.24651600842018,-1.04872417449951,-0.753439784049988
30,2014,7.661065590688929,23.344501426107893,-1.03716063499451,-0.618877172470093
30,2015,7.571250316127633,23.251620848733356,-0.832545936107636,-0.535886943340302
30,2016,7.591295531462823,23.19109718601565,-0.907559335231781,-0.412956237792969
30,2017,7.638269532595136,23.277063399494235,-1.09023678302765,-0.390498697757721
30,2018,7.729953307756058,23.298484746345604,-0.898689389228821,-0.244169309735298
30,2019,7.713700202535805,23.35648445109212,-1.02604556083679,-0.288290113210678
30,2020,7.7354855791167685,23.305883883454626,-1.03098595142365,-0.367474496364594
30,2021,7.843472605597303,23.501029928732127,-0.952860295772552,-0.256431400775909
31,2012,7.268030558517791,22.697352625892268,-0.588517427444458,-0.931122064590454
31,2013,7.35188910493896,22.79934495707776,-0.53223729133606,-0.959768235683441
31,2014,7.397386326708654,22.873964081917748,-1.05925238132477,-0.898471713066101
31,2015,7.243995582417757,22.634385465193883,-0.989607453346252,-0.915610492229462
31,2016,7.262674544679402,22.58078337220443,-1.06213688850403,-0.799411177635193
31,2017,7.299704355203808,22.614037794199838,-1.09584307670593,-0.83092200756073
31,2018,7.374039493336566,22.7367812029336,-1.40416753292084,-0.796862423419952
31,2019,7.338685349559628,22.786924100527234,-1.55921673774719,-0.831786811351776
31,2020,7.338972963614715,22.54977244969793,-1.50061810016632,-0.815438330173492
31,2021,7.418740530665646,22.748126079644667,-1.40651059150696,-0.922730326652527
32,2012,6.022905722608633,22.923508351775794,-2.08589291572571,-1.4796302318573
32,2013,6.097769428852523,23.20067903476969,-2.19219064712524,-1.26071643829346
32,2014,6.157542866924851,23.30545689263394,-2.16792130470276,-1.37344968318939
32,2015,6.1780780227889895,23.0758688145006,-2.15085434913635,-1.33687245845795
32,2016,6.122554060205947,22.90888745880143,-2.23462152481079,-1.31146645545959
32,2017,6.111664877369098,23.31866901509178,-2.30224871635437,-1.46706557273865
32,2018,6.303008266038307,23.46314609139018,-2.10578107833862,-1.46546256542206
32,2019,6.355904151804485,23.318012840064274,-1.59389889240265,-1.49977791309357
32,2020,6.262763157033047,23.35770272582651,-1.74229800701141,-1.49125182628632
32,2021,6.3582047921219385,23.8302687794846,-1.61466693878174,-1.42288911342621
33,2012,8.230540244559862,23.05311607717675,-0.489689856767654,-1.35431361198425
33,2013,8.221385183950268,22.975223817954536,-0.475050121545792,-1.35320031642914
33,2014,8.19492803654593,22.97678545093263,-0.359291583299637,-1.22218954563141
33,2015,7.761241877640142,22.348673507386213,-0.526365995407104,-1.25649154186249
33,2016,7.585915843552721,22.249028346670904,-0.519269526004791,-1.19732940196991
33,2017,7.64420144012092,22.586129509409492,-0.531724035739899,-1.39934766292572
33,2018,7.828987373675779,22.996398262502442,-0.348404228687286,-1.39657723903656
33,2019,7.735786497145059,22.964907736313098,-0.896963596343994,-1.34091627597809
33,2020,7.516677091763044,22.51113910884258,-0.81023234128952,-1.58477222919464
33,2021,7.736474284026894,22.779128623888756,-0.606616318225861,-1.35456943511963
34,2012,8.999845128968325,24.968538328066046,-1.40181040763855,0.326594680547714
34,2013,9.01967936590737,24.9589826656399,-1.29197180271149,0.339824229478836
34,2014,9.007577037907474,24.872683063323315,-1.11459410190582,0.444412022829056
34,2015,8.736878979397698,24.55039555008345,-1.06914663314819,0.421045631170273
34,2016,8.689205768786536,24.451936778401993,-0.882459342479706,0.348109424114227
34,2017,8.771884956698976,24.57841568639087,-0.772707641124725,0.269794911146164
34,2018,8.82203291398991,24.696131413997893,-0.796931743621826,0.235878214240074
34,2019,8.769982559889673,24.660393989223444,-0.949501574039459,0.331720739603043
34,2020,8.576822537496252,24.319642084992793,-0.663913071155548,0.239718243479729
34,2021,8.716721969388441,24.666771334886576,-0.914076626300812,0.220075607299805
35,2012,7.302463660148105,18.325006711838807,-0.452308028936386,-1.38660228252411
35,2013,7.375249446933917,18.430633889339205,-0.256929188966751,-1.2163941860199
35,2014,7.3831741342361275,18.52719635565477,-0.186910167336464,-1.1232727766037
35,2015,7.187609313761348,18.399647794988102,-0.232791468501091,-1.06991314888
35,2016,7.21322785531665,18.498556896150735,0.0357599034905434,-1.0888671875
35,2017,7.254592588226387,18.669332214700827,0.0361180976033211,-1.08772671222687
35,2018,7.333897123652541,18.848964529401535,-0.346280336380005,-1.16871654987335
35,2019,7.320392842160343,18.843627834046945,-0.154699191451073,-1.17606687545776
35,2020,7.3261937499070005,18.056566603369575,-0.270785212516785,-1.23581123352051
35,2021,7.363578227876194,18.757671239245692,-0.227460592985153,-1.24745810031891
36,2012,8.09029412585972,20.37263705321598,0.809086382389069,0.0197162088006735
36,2013,8.139492219499214,20.434650694975126,0.777999877929688,-0.115504145622253
36,2014,8.13327432124446,20.4364850075675,0.350779145956039,-0.241273880004883
36,2015,7.96966363867034,20.390700991379376,0.867810428142548,-0.144566312432289
36,2016,7.999074175505938,20.416120335402884,0.886215627193451,-0.183302491903305
