1.095023490616372364e+01,2.712021746906483344e+01,1.378178358078000043e+00,1.960108399391169876e+00
1.096062712795982641e+01,2.712744899969255385e+01,1.186271429061889870e+00,2.226360082626339665e+00
1.092677659559362979e+01,2.703215083626528070e+01,1.311752796173099922e+00,2.255347013473509854e+00
1.094835465280996978e+01,2.698732251810168492e+01,1.495758652687070089e+00,2.177772998809810012e+00
1.102109703305866439e+01,2.710037228387394137e+01,1.615669965744020109e+00,2.113010406494140181e+00
1.111034626379560386e+01,2.722417872528249561e+01,1.487936496734620029e+00,2.125360012054440251e+00
1.109484900851799338e+01,2.721263262342397482e+01,1.500786423683169835e+00,2.160112857818600407e+00
1.101418403811263147e+01,2.716494695992050978e+01,1.460859298706050025e+00,2.212867259979250267e+00
1.119538885472950973e+01,2.732146512180497311e+01,1.493189692497250087e+00,2.231044054031369850e+00
8.090294125859719188e+00,2.037263705321597840e+01,8.090863823890690476e-01,1.971620880067349868e-02
8.139492219499214087e+00,2.043465069497512587e+01,7.779998779296879441e-01,-1.155041456222530016e-01
8.133274321244460481e+00,2.043648500756750153e+01,3.507791459560389846e-01,-2.412738800048830068e-01
7.969663638670340333e+00,2.039070099137937575e+01,8.678104281425479405e-01,-1.445663124322889848e-01
7.999074175505938022e+00,2.041612033540288351e+01,8.862156271934509277e-01,-1.833024919033049704e-01
8.049625568144513466e+00,2.051591698112064321e+01,7.746384143829350144e-01,-5.917329341173169915e-02
8.144023526758612519e+00,2.068520492164843816e+01,8.458231687545779698e-01,-2.891481854021549919e-02
8.141644902501061765e+00,2.072704950634065924e+01,8.739425539970401280e-01,-1.736044324934480146e-02
7.980742637900902103e+00,1.986379450054427309e+01,8.874295353889469773e-01,1.681838184595109975e-01
8.099625052512894996e+00,1.998221939403895675e+01,9.024584889411929600e-01,2.736356854438780073e-01
7.071551916509952740e+00,2.179927785604911605e+01,-9.112513661384579189e-01,-3.446078598499299761e-01
7.156517579372565940e+00,2.185436482196641350e+01,-9.117738008499149949e-01,-3.258281052112579901e-01
7.154435483440415133e+00,2.175170651098083852e+01,-8.046156764030459874e-01,-4.501904249191279739e-01
7.022050314282717309e+00,2.157769149604122916e+01,-8.824379444122310012e-01,-5.149616003036500134e-01
7.021678888187246947e+00,2.161559910269092910e+01,-6.468619108200071022e-01,-3.664657473564149615e-01
7.125097750780451378e+00,2.169346657089979757e+01,-3.752530217170720328e-01,-3.593773245811460182e-01
7.176361686441186549e+00,2.168407607253006120e+01,-5.388672351837159313e-01,-3.513358533382420212e-01
7.225504838356632042e+00,2.186290202182240705e+01,-2.417716383934019886e-01,-3.481613397598269377e-01
7.075404471512867666e+00,2.161360726649954245e+01,-4.584614336490629438e-01,-4.015755653381349877e-01
7.152034188732036668e+00,2.193485481356077926e+01,-4.259414672851560280e-01,-5.776351094245910645e-01
1.075455601503977832e+01,2.331585105626583498e+01,9.093272089958190918e-01,1.145500063896179865e+00
1.069078176323323071e+01,2.323378996209016378e+01,1.074022293090820090e+00,1.098578214645389961e+00
1.062223114807319568e+01,2.317918562692733886e+01,1.261507034301760033e+00,9.806043505668640137e-01
1.033142099450415152e+01,2.263296187656434455e+01,1.242662310600280096e+00,8.481414914131160110e-01
1.019477358465884720e+01,2.245530906530359871e+01,1.154172062873840110e+00,5.896564722061159447e-01
1.024660916961659396e+01,2.251707233213939574e+01,1.160305380821230026e+00,7.135117650032040126e-01
1.034950114433697443e+01,2.267570240103933443e+01,1.241359710693360041e+00,6.848567128181460850e-01
1.033360421504398552e+01,2.277803004341697601e+01,1.108798980712889959e+00,6.325718760490419701e-01
1.021021505337755642e+01,2.265276706425935416e+01,1.182350635528560234e+00,9.159899353981021397e-01
1.035612489960125338e+01,2.314175792047278080e+01,1.168643951416019844e+00,9.934376478195190430e-01
6.927523462303962987e+00,1.823029885198247868e+01,-2.848311364650730204e-01,-1.023702502250670054e+00
7.091262450522396676e+00,1.817152279880922450e+01,-3.846802413463590309e-01,-9.914817810058590419e-01
7.107862945599119797e+00,1.800786401751429722e+01,-1.796948760747910379e-01,-9.057182669639590733e-01
7.187128614019242967e+00,1.769724971060504970e+01,-2.718863487243649568e-01,-9.812594652175899990e-01
7.206322642885210072e+00,1.776251530818316127e+01,-1.050377823412419927e-02,-9.885674118995669835e-01
7.157366140715107683e+00,1.745782035744753813e+01,7.151134312152859773e-02,-7.395736575126651280e-01
7.122355335695425893e+00,1.763573090317374437e+01,2.340892553329469994e-01,-7.949497103691099964e-01
7.367875126548031339e+00,1.988715341074409437e+01,2.336397916078570003e-01,-7.758255004882809169e-01
7.414758610848171116e+00,2.049127150336827086e+01,1.792154461145400168e-01,-7.658791542053219326e-01
7.916221804005642682e+00,2.156203474112117391e+01,1.721698343753809979e-01,-7.867496013641360753e-01
9.471537538188867345e+00,2.542941132034787799e+01,6.757947802543640137e-01,9.820621609687808506e-01
9.526250533437735868e+00,2.547589945046842530e+01,7.966461181640629441e-01,8.999463915824890137e-01
9.567613226396069592e+00,2.553442180649846449e+01,6.699048280715940162e-01,7.479462623596190296e-01
9.450697995087462999e+00,2.541974279842413154e+01,7.462977170944209426e-01,7.620455622673030227e-01
9.480726188806078980e+00,2.543392135763706818e+01,6.546786427497860439e-01,5.996866822242739037e-01
9.590230517375401220e+00,2.553513611824217477e+01,8.065630197525021083e-01,6.478179693222049229e-01
9.706566010755764751e+00,2.562469814206407293e+01,7.471759319305419922e-01,5.730882883071899414e-01
9.728118915913396947e+00,2.561905469828727888e+01,7.721580862998959072e-01,6.015906929969789818e-01
9.687877369607999611e+00,2.554150668771979937e+01,8.431453108787539952e-01,4.816397130489349920e-01
9.837781517846110546e+00,2.572244799526004755e+01,8.613717555999759190e-01,4.961757659912109930e-01
1.011547465444185612e+01,2.472741628205379527e+01,4.620770812034609709e-01,4.667392671108250291e-01
1.006747288181098554e+01,2.480731046234684101e+01,4.595302045345310282e-01,4.712019264698030230e-01
1.004850550035479451e+01,2.476550916778348466e+01,7.349073290824890137e-01,6.884676218032840245e-01
9.840411058591287841e+00,2.438889929091924103e+01,7.833397984504699707e-01,5.704523921012879528e-01
9.745792627613321102e+00,2.415861961427169646e+01,7.600530385971070446e-01,6.067348718643189587e-01
9.787098395356148117e+00,2.433320622209455664e+01,7.543822526931759365e-01,4.188614487648010254e-01
9.897850409223091006e+00,2.455887111265575840e+01,6.477199196815489612e-01,1.713167428970339967e-01
9.859125563889849175e+00,2.449793518111610169e+01,5.875344276428220436e-01,2.904349863529210318e-01
9.723620361699669701e+00,2.429897348395446599e+01,4.269886314868929222e-01,4.589400887489320513e-01
9.878655086415275122e+00,2.455893139516379620e+01,5.066664218902589001e-01,3.297936618328089486e-01
7.014427515643866684e+00,2.170250170744780149e+01,3.643676042556760475e-01,-4.012617170810700018e-01
7.101919406373833787e+00,2.196199961711128523e+01,3.011893630027769886e-01,-4.155499637126920387e-01
7.132101918636772453e+00,2.215248530173515462e+01,2.713976241648200297e-02,-6.208420991897579677e-01
6.948563695643650284e+00,2.175830084300575606e+01,-1.351395808160310054e-02,-6.018943190574649327e-01
6.956374288980986975e+00,2.190604051957800635e+01,-2.027170965448019720e-03,-5.734813809394839756e-01
6.998760258379088661e+00,2.196325066015664618e+01,3.089553862810130030e-02,-5.078348517417909935e-01
7.085431240247191731e+00,2.208166524426383148e+01,-1.411756426095960026e-01,-3.812340795993799936e-01
7.065583929331049617e+00,2.217355150515209417e+01,-4.126679599285129618e-01,-4.326072931289670631e-01
7.121211495499799149e+00,2.185800067682203007e+01,-4.255046844482420210e-01,-4.681837260723110128e-01
7.184746654924652809e+00,2.230802928383780426e+01,-3.013404905796049915e-01,-4.314846396446229693e-01
9.506223862903976141e+00,2.382944946439899070e+01,6.068914532661440209e-01,3.538157045841219817e-01
9.537579392267808487e+00,2.387902104610617826e+01,6.426678895950319603e-01,3.696329891681670587e-01
9.531298481429114844e+00,2.393975660867208077e+01,6.191123723983759097e-01,2.765753567218779962e-01
9.388679942457946126e+00,2.385652143135508396e+01,5.907280445098879174e-01,2.526950836181640070e-01
9.437655639857570833e+00,2.392420398290495953e+01,6.637694835662839576e-01,2.483356148004529917e-01
9.521920785968232437e+00,2.404329227047117001e+01,6.920319199562069423e-01,3.117825388908390116e-01
9.631969538184607771e+00,2.415013495666377707e+01,8.028064966201778896e-01,4.991205632686619986e-01
9.637689798873664060e+00,2.417434978533017542e+01,6.946999430656429775e-01,5.627743601799010120e-01
9.560909490406364952e+00,2.389465368814236612e+01,6.115468740463260167e-01,3.734285235404969927e-01
9.780490494654216604e+00,2.428881290643014168e+01,7.078742980957030140e-01,5.020043849945069470e-01
9.047842684953149472e+00,2.326336224678741260e+01,-1.664812326431269973e+00,-1.372055411338809761e-01
9.018599699530547298e+00,2.324835636511546255e+01,-1.690353393554689942e+00,-8.078176528215409713e-02
8.944469325870501919e+00,2.315912037144866886e+01,-1.697941303253170053e+00,-2.954290807247160200e-01
8.962231689933496170e+00,2.317025277592979293e+01,-1.702586531639100009e+00,-3.459742665290830299e-01
9.008505601859230438e+00,2.313132240270798334e+01,-1.618972659111020063e+00,-4.049223065376280073e-01
9.068764989855626624e+00,2.317662541232139972e+01,-1.627562046051030054e+00,-3.612182140350340132e-01
9.129764080417432481e+00,2.315640078050100215e+01,-1.629085421562190161e+00,-4.391396045684810012e-01
9.103375514369059118e+00,2.309175823527584726e+01,-1.672520995140080124e+00,-5.098304748535159581e-01
8.630514291445781083e+00,2.237040325722316680e+01,-1.618379473686220038e+00,-7.503176331520079456e-01
8.327519799264724298e+00,2.251839179778389166e+01,-1.493480563163759989e+00,-8.827787041664120204e-01
1.112792033888024967e+01,2.653012120542976149e+01,9.979972243309019886e-01,1.778897166252139783e+00
1.112959232417790467e+01,2.647599968454508002e+01,1.031072974205019976e+00,1.791219949722290039e+00
1.104313639217940590e+01,2.645854318322016852e+01,1.032191991806030051e+00,1.857373476028439940e+00
1.094571370069241034e+01,2.632554153118987728e+01,8.849798440933230870e-01,1.783806562423709829e+00
1.081728648532362769e+01,2.617227032917292107e+01,1.047958016395569958e+00,1.893965244293210004e+00
1.089555603786704729e+01,2.636387815434506265e+01,8.960608243942259632e-01,1.928243279457090287e+00
1.095444678170208697e+01,2.646759928265411332e+01,9.896039962768550247e-01,1.901642441749570089e+00
1.091402306377514542e+01,2.654110428344170103e+01,9.117457270622250087e-01,1.872158646583560015e+00
1.085360700152676827e+01,2.648709601937769875e+01,8.508443236351009853e-01,1.822517871856690119e+00
1.100945785723757631e+01,2.656027864142340889e+01,8.509886860847469814e-01,1.838728070259090019e+00
1.136019619735307629e+01,2.686581406748384637e+01,1.418336033821110176e+00,1.651066184043879836e+00
1.137715534634027570e+01,2.695565668747693877e+01,1.401140213012699975e+00,1.619792342185969902e+00
1.139329687540439373e+01,2.688594880008536947e+01,1.402652621269229849e+00,1.800340294837949884e+00
1.133626522384912683e+01,2.681694483367624571e+01,1.339359045028689854e+00,1.736241698265080124e+00
1.131633954875155368e+01,2.685370093449589746e+01,1.306290388107300027e+00,1.908908963203429954e+00
1.131757188212940513e+01,2.685721743002355311e+01,1.256805300712590112e+00,1.881804347038269931e+00
1.135296055531743065e+01,2.691685581299599761e+01,1.333553433418270151e+00,1.797461509704590066e+00
1.134002258521698892e+01,2.690342257648470436e+01,1.324952960014340153e+00,1.663013696670530228e+00
1.135809832083281989e+01,2.688829808603945537e+01,1.191661119461060014e+00,1.594970226287840021e+00
1.142945255249744463e+01,2.707140300310885550e+01,1.131445169448850097e+00,1.732929706573489881e+00
8.587696815825598406e+00,2.222050398407851901e+01,1.205081120133399963e-01,1.765407025814060005e-01
8.545532087091592288e+00,2.219606031151401737e+01,1.823743730783460026e-01,1.844926029443740012e-01
8.515504870750284283e+00,2.219209572490007076e+01,2.449253201484679829e-02,7.360762357711790604e-02
8.532584263248967460e+00,2.216914096926054611e+01,9.648448228836059570e-02,3.176181390881539779e-02
8.521723855841786488e+00,2.222253444703490999e+01,3.076839447021480489e-01,1.064887493848800104e-01
8.570383326987808914e+00,2.235883161018751153e+01,3.092474341392519865e-01,7.594710588455200195e-02
8.629538167087652312e+00,2.252603109888232780e+01,4.329270422458650347e-01,1.404079794883729970e-01
8.635184414560562516e+00,2.251858627648257993e+01,3.973095417022710074e-01,9.842649102210999923e-02
8.496432348101697229e+00,2.192525920431426556e+01,2.578256428241730291e-01,5.657403543591500023e-02
8.553251467908170369e+00,2.212008125254054391e+01,2.234736084938050149e-01,1.958094388246539863e-01
9.392532520808796193e+00,2.077433289441916031e+01,7.442663311958309658e-01,-1.312800496816639850e-01
9.600010680781849715e+00,2.091062239563637704e+01,8.255889415740970128e-01,-1.101320162415500015e-01
9.628275983428435936e+00,2.104037074807775909e+01,3.616324365139009789e-01,-2.684547603130340021e-01
9.626252736128721565e+00,2.097820315124300805e+01,6.887797713279720790e-01,1.506318151950840067e-01
9.663968801763939354e+00,2.101498843246364245e+01,7.330045104026791103e-01,-8.085761964321140638e-02
9.706059029643421709e+00,2.117646520423321732e+01,7.933624982833858974e-01,2.469080686569210051e-02
9.735701137791970439e+00,2.116354980823378895e+01,6.875580549240108974e-01,3.140997514128689855e-02
9.755770628562030922e+00,2.127761651165732815e+01,6.827319264411929600e-01,4.249984025955200195e-02
9.457902349485181048e+00,2.053003850549080056e+01,7.282498478889469773e-01,3.689528256654740074e-02
9.592421486156386123e+00,2.077367881104412817e+01,7.611091732978820801e-01,1.967368833720679888e-02
9.643477389995091187e+00,2.711047038600007042e+01,-8.177126646041870117e-01,-3.468648791313169721e-01
9.678758027433220335e+00,2.710761237617584740e+01,-7.360936403274540574e-01,-3.574762940406799872e-01
9.553621407278956923e+00,2.704813199647833244e+01,-9.436174631118771083e-01,-4.025165438652040240e-01
9.139168020562564720e+00,2.669290717980200967e+01,-1.029335141181950020e+00,-5.599523186683649234e-01
9.071641184988909146e+00,2.652268168824712902e+01,-9.462102651596070446e-01,-4.327214956283571001e-01
9.279897498303926184e+00,2.674118361283723644e+01,-6.406304836273190029e-01,-5.101217627525329590e-01
9.331438825694112538e+00,2.695835432118209596e+01,-5.411889553070069470e-01,-5.483516454696660825e-01
9.353249615231424841e+00,2.689998589987321509e+01,-5.573844313621519886e-01,-4.640954732894899681e-01
9.227107702717194826e+00,2.666611009682166511e+01,-6.837067008018490322e-01,-4.680224955081939697e-01
9.408763052488261280e+00,2.703110925914055329e+01,-6.454443931579589844e-01,-5.298221111297609642e-01
1.097691036775027840e+01,2.590910342915227105e+01,9.149106740951541417e-01,1.799161314964289993e+00
1.102175856442454638e+01,2.596174436373759775e+01,9.592334628105160244e-01,1.800287365913390003e+00
1.104370528448100686e+01,2.598482016980371512e+01,9.517797231674191005e-01,1.681104421615599920e+00
1.088284427885159467e+01,2.584565649760540040e+01,8.976498246192928798e-01,1.729733347892760120e+00
1.090896060667720135e+01,2.584296630840897890e+01,8.679154515266421788e-01,1.572224855422970080e+00
1.096145314694496520e+01,2.593233425056906682e+01,8.684148788452149548e-01,1.619373559951780228e+00
1.102828611609775322e+01,2.603068512675513801e+01,9.462506175041199841e-01,1.635126829147339977e+00
1.099529307243713028e+01,2.603751435721385121e+01,9.956251978874209874e-01,1.563506484031679911e+00
1.101724169584207047e+01,2.599689261496198966e+01,9.500113129615780361e-01,1.796388030052189722e+00
1.112737704637783409e+01,2.619394665939078237e+01,9.499070048332209915e-01,1.808820605278019800e+00
8.200759094903270707e+00,2.179720181184626426e+01,1.547949761152269954e-01,3.342733979225159802e-01
8.251444163542300814e+00,2.187172269990229978e+01,1.103851422667500026e-01,2.351826876401900135e-01
8.298347841647339962e+00,2.192194099467270618e+01,-2.971358001232149992e-01,1.585199087858200073e-01
8.206895128089023217e+00,2.186653943148892409e+01,-2.523326277732849676e-01,2.018652111291889817e-01
8.210654980024454375e+00,2.199266602556460271e+01,-6.622638106346129261e-01,2.144046425819400026e-01
8.304493666099860505e+00,2.220608301241099625e+01,-6.207711696624761410e-01,2.409577071666720027e-01
8.387522609927536621e+00,2.231403942010819463e+01,-4.449081420898439720e-01,3.607764840126039818e-01
8.482292211730699805e+00,2.245167472231140593e+01,-4.134243726730349455e-01,2.559274435043339957e-01
8.413135685133136477e+00,2.204842909539053508e+01,-7.608553171157840245e-01,2.517290711402889736e-01
8.510473358069663874e+00,2.231210606406446928e+01,-8.355922698974609375e-01,1.451526284217830309e-01
9.769862092645098528e+00,2.517700907986512249e+01,1.088400959968569781e+00,1.040906667709349920e+00
9.813344525316786360e+00,2.524990195113342395e+01,1.119518160820009989e+00,9.277803897857670457e-01
9.837347116534433056e+00,2.525278036435073759e+01,1.039121150970460095e+00,8.854517936706539638e-01
9.704480494258342915e+00,2.512305417694364351e+01,8.745452165603641026e-01,7.844594717025760167e-01
9.714953165848335459e+00,2.515497784285724947e+01,7.211706638336178310e-01,8.854789733886719860e-01
9.774812747703277793e+00,2.523344997263806988e+01,9.099894165992740147e-01,8.218693137168879836e-01
9.877471741237553005e+00,2.534547191327647297e+01,7.434434890747070312e-01,8.067571520805358887e-01
9.872176489775347008e+00,2.529960631983039221e+01,6.671577095985410377e-01,1.005047917366030052e+00
9.880512782989296028e+00,2.523160932281296098e+01,6.323252320289610706e-01,7.857186198234559216e-01
9.970768808946898432e+00,2.541739867262746699e+01,5.595774650573729359e-01,8.742350339889529698e-01
6.022905722608633106e+00,2.292350835177579427e+01,-2.085892915725710228e+00,-1.479630231857300027e+00
6.097769428852522822e+00,2.320067903476968851e+01,-2.192190647125240144e+00,-1.260716438293459918e+00
6.157542866924851310e+00,2.330545689263394138e+01,-2.167921304702760121e+00,-1.373449683189390091e+00
6.178078022788989543e+00,2.307586881450059835e+01,-2.150854349136350319e+00,-1.336872458457949886e+00
6.122554060205947835e+00,2.290888745880143063e+01,-2.234621524810790127e+00,-1.311466455459590064e+00
6.111664877369097582e+00,2.331866901509177836e+01,-2.302248716354370117e+00,-1.467065572738649903e+00
6.303008266038307106e+00,2.346314609139017904e+01,-2.105781078338619938e+00,-1.465462565422060104e+00
6.355904151804485203e+00,2.331801284006427366e+01,-1.593898892402649814e+00,-1.499777913093570225e+00
6.262763157033046646e+00,2.335770272582650975e+01,-1.742298007011410022e+00,-1.491251826286320137e+00
6.358204792121938453e+00,2.383026877948460154e+01,-1.614666938781740058e+00,-1.422889113426210050e+00
6.559274890388332224e+00,2.063785352207401758e+01,-2.306151986122130237e-01,-1.260877400636669921e-01
6.556858310179384475e+00,2.077691216836467447e+01,-1.109516173601150096e-01,-3.015689365565779947e-02
6.585277702801821675e+00,2.085660243094280730e+01,-3.134696483612059992e-01,1.855633258819580078e-01
6.597747324155549542e+00,2.084591936429421111e+01,1.324114948511120014e-02,1.636952012777329879e-01
6.590897697048951898e+00,2.101665751238333613e+01,-5.489928275346760145e-02,2.194439060986039941e-02
6.628765506932741580e+00,2.136483412324237463e+01,8.809575438499450684e-02,9.766992926597599378e-02
6.645659482392503037e+00,2.143345226526644964e+01,1.104013398289680065e-01,4.705980047583580017e-02
6.693174934843851176e+00,2.153809121193211595e+01,6.423968076705929842e-02,1.364691765047610023e-03
6.652461993393838036e+00,2.139941753716968975e+01,8.327659964561459627e-02,1.268839836120609979e-02
6.712163649260045162e+00,2.147017603795650942e+01,1.704386323690409988e-01,7.098415493965150314e-02
7.911332333941331285e+00,2.570938313084230131e+01,-2.042073726654050070e+00,-7.230694293975830078e-01
7.998589643242193681e+00,2.526529026132762468e+01,-2.088478326797490237e+00,-6.817693710327149548e-01
8.071203902563240717e+00,2.538530311951247143e+01,-2.130276441574099788e+00,-8.376227617263790615e-01
7.893405927169487413e+00,2.468574928967189308e+01,-1.925442814826969995e+00,-8.667514920234680176e-01
7.670792233277929917e+00,2.434228579053968389e+01,-1.877709865570070136e+00,-9.317137002944949620e-01
7.571411589874287529e+00,2.462506844091373281e+01,-1.999155044555659844e+00,-9.017081260681149013e-01
7.661919607789691611e+00,2.490312209434846835e+01,-2.101823091506960228e+00,-8.642044663429259144e-01
7.698111550797716696e+00,2.487787133603385215e+01,-1.920183300971980200e+00,-9.254238009452819824e-01
7.637530356570284340e+00,2.428110387828471062e+01,-1.870465040206909846e+00,-1.009439349174499956e+00
7.633248184175760009e+00,2.458059432811819889e+01,-1.779303193092349966e+00,-9.326378107070919521e-01
8.207459648083149872e+00,2.614266923369404338e+01,-5.932627916336059570e-01,-2.218529134988780349e-01
8.189490335834808121e+00,2.610917461935657968e+01,-5.192646384239200108e-01,-1.232658773660659929e-01
8.153817232382888136e+00,2.607427091833923427e+01,-4.168240427970890116e-01,-8.358750492334371049e-03
8.108497376631584430e+00,2.592814192239020343e+01,-6.150606870651250668e-01,-1.410899609327319892e-01
8.177183985729906013e+00,2.590440880442147531e+01,-3.729524314403529495e-01,-2.160692960023880005e-02
8.253171672291005123e+00,2.604590738523492632e+01,-4.979034066200260233e-01,4.174200072884560325e-02
8.269414078349637265e+00,2.611190664046361576e+01,-5.459080934524539463e-01,-9.807486087083819998e-03
8.331159362971904514e+00,2.606108158523708340e+01,-4.934045672416689787e-01,4.104074090719220247e-02
8.267262086408726063e+00,2.593193540899216387e+01,-4.487440288066860128e-01,2.288161814212799905e-01
8.373948325303432583e+00,2.626739299672295047e+01,-5.064729452133179821e-01,2.981620430946350098e-01
1.070706996596898364e+01,2.671204978254230156e+01,9.235997200012210362e-01,1.222170352935789905e+00
1.075273961342823981e+01,2.674890792789189575e+01,9.400827288627621181e-01,1.283747076988219993e+00
1.077402899384843771e+01,2.678062762745872760e+01,7.012694478034969814e-01,1.152885198593139870e+00
1.062152968422613419e+01,2.660859595370463282e+01,5.870946049690249913e-01,1.283219575881960006e+00
1.064572539304311682e+01,2.665851662925114596e+01,4.413672983646390047e-01,1.337367177009580077e+00
1.069644573242811703e+01,2.675925386946602558e+01,4.281858205795289751e-01,1.242281436920169790e+00
1.076943151344966054e+01,2.683555512627281914e+01,4.023501276969910223e-01,1.266826152801509897e+00
1.075018554672855053e+01,2.681353065371378719e+01,4.737775325775150370e-01,1.289381980895999869e+00
1.072585862584709737e+01,2.675698412737238385e+01,5.434696674346920497e-01,1.354357123374939853e+00
1.084441263878002104e+01,2.696948198693335641e+01,6.125547289848329857e-01,1.342472672462460048e+00
8.144770733198697599e+00,1.841084524110093668e+01,1.026400208473209785e+00,-1.058615326881410024e+00
8.191933755400606643e+00,1.837313696458782175e+01,1.054114818573000045e+00,-1.114945292472840022e+00
8.208677174029807233e+00,1.834049959769070881e+01,9.895857572555540882e-01,-1.003489851951600009e+00
8.217073844758695955e+00,1.821332595030851920e+01,9.194737672805790574e-01,-1.162255883216860131e+00
8.331614458022677638e+00,1.811474666631946917e+01,2.077492177486419955e-01,-9.904904961585999645e-01
8.413525211994739905e+00,1.824136668402825023e+01,8.745482563972469814e-01,-1.071335196495059927e+00
8.469931854298407004e+00,1.828596666283011274e+01,7.296694517135620117e-01,-1.220025897026060013e+00
8.554290712632418803e+00,1.827344980822213216e+01,7.552619576454159267e-01,-1.117731690406799983e+00
8.624786303845528579e+00,1.826819566080661872e+01,6.309946179389950283e-01,-1.105991482734679954e+00
8.727801716997888093e+00,1.861020388671732562e+01,6.109911799430849388e-01,-1.106536507606510122e+00
1.059596903053333961e+01,2.465218859716884126e+01,1.361365556716919833e+00,1.844799160957339978e+00
1.066841221434877163e+01,2.473072666812186782e+01,1.453926563262940119e+00,1.819136857986449973e+00
1.070488130205013277e+01,2.475455111782787299e+01,1.467927575111389826e+00,1.943838000297549939e+00
1.056180326440637174e+01,2.462938922340745762e+01,1.525453329086300158e+00,1.915781259536739833e+00
1.059808857980227081e+01,2.464103274335830207e+01,1.519183397293090154e+00,2.035355329513550249e+00
1.066720958316450307e+01,2.476550309681635298e+01,1.595223069190979892e+00,2.086640596389770064e+00
1.067476270823079965e+01,2.480206621033331160e+01,1.533905267715449883e+00,2.005663156509399858e+00
1.066581637178163611e+01,2.478900225528717627e+01,1.411302328109740101e+00,1.879528522491459741e+00
1.063577144037337163e+01,2.456065604253769408e+01,1.492021560668949975e+00,1.882912635803219992e+00
1.079509671773311652e+01,2.475421236007886350e+01,1.438623547554019888e+00,1.808165311813350051e+00
1.015073645033371186e+01,2.137127539256374931e+01,1.263881564140320046e+00,1.402131438255310059e+00
1.018549146270182426e+01,2.145960092612711989e+01,1.312226295471189852e+00,1.420879602432250088e+00
1.020145311728461657e+01,2.150458759109102047e+01,1.164567828178409981e+00,1.245360851287840243e+00
1.025489718628749891e+01,2.149275313344401539e+01,1.230921268463129881e+00,1.366900324821470170e+00
1.025594820988823841e+01,2.148548037411494249e+01,1.284199237823490103e+00,1.344240307807919921e+00
1.028625391762975561e+01,2.153133659948317558e+01,1.335037708282470037e+00,1.189792037010189985e+00
1.031627890880460896e+01,2.158325221015193307e+01,1.356553196907040126e+00,8.546806573867801182e-01
