1.911731843575419903e+09,2.088268156424580097e+09,2.184357541899439812e+09,2.158659217877089977e+09,2.143016759776539803e+09,2.243575418994410038e+09,2.363128491620110035e+09,2.460174357541900158e+09,1.347955008011169910e+09,2.154231632837989807e+09
6.992416232962849426e+10,6.769741557891419983e+10,6.134144249886219788e+10,2.595175216480670166e+10,1.401738168821260071e+10,2.000493238983649826e+10,3.176775227184220123e+10,2.827170934917079926e+10,1.911094939340699768e+10,2.984373108483290100e+10
3.565049424962239742e+09,3.694412184439739704e+09,3.732057451649600029e+09,3.104896964712289810e+09,3.437126527981960297e+09,4.110290931989920139e+09,4.785177777036960602e+09,4.821430704191499710e+09,3.435536125172569752e+09,5.590528223531680107e+09
8.865585085377209473e+10,8.069047189844200134e+10,7.581886791108250427e+10,6.367178906889869690e+10,6.984248609586529541e+10,7.286058869628739929e+10,7.576657703861900330e+10,8.025946913364860535e+10,6.404159476291200256e+10,8.786769403320539856e+10
2.926876972551050186e+09,3.153323143542999744e+09,3.315721203943649769e+09,3.137020909222350121e+09,3.558717362882170200e+09,4.405338828347239494e+09,4.907543853583079338e+09,5.631686117727079391e+09,3.762799613667560101e+09,4.898064989975579262e+09
4.830000000000000000e+08,4.580000000000000000e+08,4.290000000000000000e+08,4.280000000000000000e+08,4.290000000000000000e+08,3.620000000000000000e+08,4.360000000000000000e+08,3.990000000000000000e+08,4.260000000000000000e+08,3.340000000000000000e+08
3.325716642606719971e+11,3.150507848568789673e+11,3.095988249334439697e+11,2.710425160163080139e+11,2.325265686417239990e+11,2.816351157704199829e+11,3.124153166421210327e+11,3.362444571592050171e+11,3.185661616838720093e+11,3.427539368609600220e+11
2.209692105378280029e+11,2.298996232007070007e+11,2.362808922593439941e+11,2.027848943605079956e+11,2.074440814426580200e+11,2.255344641837060242e+11,2.523482019439369812e+11,2.479083466597639771e+11,2.246319966097279968e+11,2.685274203058869934e+11
3.691484215885949707e+10,3.590732950924160004e+10,3.256088231544049835e+10,2.005934023033380127e+10,1.758099893463679886e+10,1.983935626307229996e+10,2.548447058823529816e+10,2.362976470588240051e+10,1.520876470588240051e+10,2.548764705882350159e+10
2.262430038399850130e+08,2.229799057392660081e+08,2.352954867976819873e+08,1.991924032235420048e+08,1.685080452093399763e+08,1.634602299587199986e+08,1.512454320989600122e+08,1.332585853428320140e+08,1.205420581786229908e+08,1.389987359103429914e+08
3.989291952367970581e+11,4.139073228625499878e+11,4.272467821858420410e+11,3.597214984930079956e+11,3.781348175833079834e+11,4.182118124454120483e+11,4.513708517603920288e+11,4.415383224164699707e+11,4.172636559330750122e+11,5.160564454918520508e+11
2.662421029998970032e+09,3.451240667496630192e+09,4.175438842640929699e+09,2.815204783124880314e+09,3.263416597553510189e+09,3.455561020041589737e+09,3.889962071467589855e+09,4.264332525408110142e+09,3.110348693104990005e+09,4.878137303474749565e+09
2.688663793648189926e+10,2.930494549830920029e+10,3.283036007231039810e+10,3.382015415284790039e+10,3.692408044148519897e+10,3.765860211996089935e+10,4.073410973349600220e+10,4.599382119548919678e+10,3.904580625302940369e+10,4.438541050064739990e+10
3.277259789750329971e+10,3.604313382193270111e+10,3.687548568715239716e+10,3.239895828610290146e+10,3.446061368778279877e+10,3.966043042350910187e+10,4.359809173204589844e+10,4.406061877504290009e+10,3.941947503350229645e+10,5.154852823799729919e+10
4.087400000000000000e+09,4.202800000000000000e+09,4.214500000000000000e+09,4.389400000000000000e+09,3.936500000000000000e+09,3.963000000000000000e+09,4.573700000000000000e+09,4.708300000000000000e+09,2.452800000000000000e+09,3.081800000000000000e+09
5.572978977795299530e+09,6.133981060348919868e+09,6.307817595984260559e+09,5.760340572724699974e+09,6.146602907075389862e+09,7.389802005301370621e+09,8.600062764031379700e+09,8.201185392936870575e+09,6.913440302853810310e+09,9.968951378809869766e+09
5.174469233537239838e+10,4.405817567567569733e+10,4.330111502347419739e+10,3.274982418686420059e+10,2.983112183353440094e+10,3.655167417067739868e+10,4.229505300353359985e+10,4.192719189215029907e+10,3.744384325299230194e+10,4.918344034348290253e+10
1.137500000000000000e+09,1.140000000000000000e+09,1.186500000000000000e+09,1.131000000000000000e+09,1.059500000000000000e+09,1.128500000000000000e+09,1.182500000000000000e+09,1.238500000000000000e+09,7.705000000000000000e+08,1.158000000000000000e+09
3.221785000000000000e+09,3.337183000000000000e+09,3.281476000000000000e+09,3.325330000000000000e+09,3.403730000000000000e+09,3.466748000000000000e+09,3.719872000000000000e+09,3.841155000000000000e+09,3.246335000000000000e+09,3.549714000000000000e+09
1.277472733719249916e+10,1.351846272069459915e+10,1.428506871201160049e+10,1.018659888713559914e+10,8.311504860391850471e+09,9.341206390698070526e+09,1.047027425746269989e+10,1.021044251709180069e+10,7.425817969414229393e+09,1.124314034778669930e+10
2.928037478879730225e+11,2.903626918974069824e+11,2.704526137271569824e+11,2.324891039706629944e+11,2.238641766677169800e+11,2.583298866014920044e+11,2.805451858339260254e+11,2.645610343516289978e+11,2.432866392962449951e+11,3.233614312991250000e+11
1.811200000000000000e+09,1.914200000000000000e+09,1.879250000000000000e+09,1.892295050000000000e+09,1.765692250000000000e+09,1.781072150000000000e+09,1.810800000000000000e+09,1.942400000000000000e+09,1.389450000000000000e+09,1.471300000000000000e+09
1.336427656850189972e+10,1.231138107416880035e+10,1.165715074980270004e+10,6.751036439013750076e+09,5.652190834720910072e+09,6.012294735317549706e+09,7.045834309437320709e+09,7.804997287787709236e+09,6.886074798869319916e+09,1.122891427742219925e+10
7.062308653896540403e+08,7.276041080040550232e+08,7.142427104924670458e+08,6.899520559796360731e+08,6.394222244710570574e+08,7.371479217341099977e+08,7.540680952485400438e+08,8.605782707543139458e+08,6.897419149361129999e+08,8.082228260208040476e+08
6.691601753811920166e+09,8.759967698150949478e+09,9.480511413642890930e+09,7.183590305064670563e+09,8.236800765053390503e+09,6.912351093028200150e+09,7.532893882352940559e+09,6.203255283146920204e+09,4.681134686894430161e+09,7.858650140250559807e+09
2.899229722559490204e+08,2.532741472153450251e+08,3.159750752039510012e+08,2.894377766881139874e+08,2.705019999811000228e+08,3.576828860008180141e+08,3.540247154316390157e+08,3.499744766696649790e+08,3.530212663268390298e+08,3.570025279033240080e+08
5.549645447826899414e+11,5.601087974429979248e+11,5.730831802538520508e+11,4.957474503577279663e+11,4.813576499802370605e+11,5.187667802197100220e+11,5.569394108431199951e+11,5.558514390826979980e+11,4.831530469424749756e+11,6.111213937351159668e+11
4.652375942811640015e+11,5.089709033275010376e+11,4.746999703700270386e+11,4.430483900640170288e+11,4.596361037218010254e+11,4.612552572294199829e+11,4.896006094796589966e+11,4.830676662222329712e+11,4.758164873381199951e+11,5.714272429248189697e+11
9.042725174645579529e+10,8.895911121248100281e+10,8.561384116065939331e+10,7.078738982633110046e+10,6.961207567405760193e+10,7.829799079828450012e+10,8.427555476212139893e+10,7.754164120230490112e+10,7.969381669748429871e+10,1.011125045448939972e+11
2.175080625679500000e+12,2.354248580552390137e+12,2.462839435097129883e+12,2.362092880957640137e+12,2.199967569428200195e+12,2.424199911705080078e+12,2.655591916228459961e+12,2.628935396524040039e+12,2.729871520705540039e+12,3.553509241460009766e+12
1.269945056363030052e+10,1.246905745054260063e+10,1.375270578561569977e+10,1.253287274253879929e+10,1.179683587195260048e+10,1.285583202604910088e+10,1.313419204189780045e+10,1.391849615385269928e+10,1.323173414832880020e+10,1.608302055846500015e+10
